team_id,team_name,team_short_name,position,prev_position,position_status,played,wins,lost,tied,draws,noresult,score_diff,points_conceded,points_scored,points,away_wins,away_points_conceded,away_points_scored,home_wins,is_qualified,trump_matches_won,match_result,season
2,Dabang Delhi K.C.,Delhi,1,,,19,15,2,2,2,0,92,92,82,82,0,0,0,0,True,0,"[{'id': 1692, 'result': 'W', 'prev_position': None, 'date': '2019-07-24', 'teama_id': 8, 'teama_short_name': 'Hyderabad', 'teama_score': 33, 'teamb_id': 2, 'teamb_short_name': 'Delhi', 'teamb_score': 34, 'post_match_position': None, 'match_result': 'Dabang Delhi K.C. beat Telugu Titans ( 34,33)'}, {'id': 1693, 'result': 'W', 'prev_position': None, 'date': '2019-07-25', 'teama_id': 2, 'teama_short_name': 'Delhi', 'teama_score': 30, 'teamb_id': 29, 'teamb_short_name': 'Tamil Nadu', 'teamb_score': 29, 'post_match_position': None, 'match_result': 'Dabang Delhi K.C. beat Tamil Thalaivas ( 30,29)'}, {'id': 1698, 'result': 'W', 'prev_position': None, 'date': '2019-07-28', 'teama_id': 2, 'teama_short_name': 'Delhi', 'teama_score': 41, 'teamb_id': 28, 'teamb_short_name': 'Haryana', 'teamb_score': 21, 'post_match_position': None, 'match_result': 'Dabang Delhi K.C. beat Haryana Steelers ( 41,21)'}, {'id': 1704, 'result': 'L', 'prev_position': None, 'date': '2019-08-01', 'teama_id': 31, 'teama_short_name': 'Gujarat', 'teama_score': 31, 'teamb_id': 2, 'teamb_short_name': 'Delhi', 'teamb_score': 26, 'post_match_position': None, 'match_result': 'Gujarat Fortunegiants beat Dabang Delhi K.C. ( 31,26)'}, {'id': 1711, 'result': 'W', 'prev_position': None, 'date': '2019-08-05', 'teama_id': 2, 'teama_short_name': 'Delhi', 'teama_score': 35, 'teamb_id': 3, 'teamb_short_name': 'Jaipur', 'teamb_score': 24, 'post_match_position': None, 'match_result': 'Dabang Delhi K.C. beat Jaipur Pink Panthers ( 35,24)'}, {'id': 1719, 'result': 'W', 'prev_position': None, 'date': '2019-08-10', 'teama_id': 7, 'teama_short_name': 'Pune', 'teama_score': 30, 'teamb_id': 2, 'teamb_short_name': 'Delhi', 'teamb_score': 32, 'post_match_position': None, 'match_result': 'Dabang Delhi K.C. beat Puneri Paltan ( 32,30)'}, {'id': 1730, 'result': 'T', 'prev_position': None, 'date': '2019-08-17', 'teama_id': 4, 'teama_short_name': 'Bengal', 'teama_score': 30, 'teamb_id': 2, 'teamb_short_name': 'Delhi', 'teamb_score': 30, 'post_match_position': None, 'match_result': 'Match Tied'}, {'id': 1740, 'result': 'W', 'prev_position': None, 'date': '2019-08-24', 'teama_id': 2, 'teama_short_name': 'Delhi', 'teama_score': 33, 'teamb_id': 1, 'teamb_short_name': 'Bengaluru', 'teamb_score': 31, 'post_match_position': None, 'match_result': 'Dabang Delhi K.C. beat Bengaluru Bulls ( 33,31)'}, {'id': 1743, 'result': 'W', 'prev_position': None, 'date': '2019-08-25', 'teama_id': 2, 'teama_short_name': 'Delhi', 'teama_score': 36, 'teamb_id': 30, 'teamb_short_name': 'UP', 'teamb_score': 27, 'post_match_position': None, 'match_result': 'Dabang Delhi K.C. beat U.P. Yoddha ( 36,27)'}, {'id': 1747, 'result': 'W', 'prev_position': None, 'date': '2019-08-28', 'teama_id': 2, 'teama_short_name': 'Delhi', 'teama_score': 40, 'teamb_id': 5, 'teamb_short_name': 'Mumbai', 'teamb_score': 24, 'post_match_position': None, 'match_result': 'Dabang Delhi K.C. beat U Mumba ( 40,24)'}, {'id': 1750, 'result': 'W', 'prev_position': None, 'date': '2019-08-30', 'teama_id': 2, 'teama_short_name': 'Delhi', 'teama_score': 38, 'teamb_id': 6, 'teamb_short_name': 'Patna', 'teamb_score': 35, 'post_match_position': None, 'match_result': 'Dabang Delhi K.C. beat Patna Pirates ( 38,35)'}, {'id': 1757, 'result': 'W', 'prev_position': None, 'date': '2019-09-04', 'teama_id': 3, 'teama_short_name': 'Jaipur', 'teama_score': 44, 'teamb_id': 2, 'teamb_short_name': 'Delhi', 'teamb_score': 46, 'post_match_position': None, 'match_result': 'Dabang Delhi K.C. beat Jaipur Pink Panthers ( 46,44)'}, {'id': 1763, 'result': 'L', 'prev_position': None, 'date': '2019-09-07', 'teama_id': 2, 'teama_short_name': 'Delhi', 'teama_score': 25, 'teamb_id': 28, 'teamb_short_name': 'Haryana', 'teamb_score': 47, 'post_match_position': None, 'match_result': 'Haryana Steelers beat Dabang Delhi K.C. ( 47,25)'}, {'id': 1764, 'result': 'W', 'prev_position': None, 'date': '2019-09-08', 'teama_id': 2, 'teama_short_name': 'Delhi', 'teama_score': 50, 'teamb_id': 29, 'teamb_short_name': 'Tamil Nadu', 'teamb_score': 34, 'post_match_position': None, 'match_result': 'Dabang Delhi K.C. beat Tamil Thalaivas ( 50,34)'}, {'id': 1775, 'result': 'W', 'prev_position': None, 'date': '2019-09-15', 'teama_id': 2, 'teama_short_name': 'Delhi', 'teama_score': 34, 'teamb_id': 31, 'teamb_short_name': 'Gujarat', 'teamb_score': 30, 'post_match_position': None, 'match_result': 'Dabang Delhi K.C. beat Gujarat Fortunegiants ( 34,30)'}, {'id': 1778, 'result': 'W', 'prev_position': None, 'date': '2019-09-16', 'teama_id': 8, 'teama_short_name': 'Hyderabad', 'teama_score': 29, 'teamb_id': 2, 'teamb_short_name': 'Delhi', 'teamb_score': 37, 'post_match_position': None, 'match_result': 'Dabang Delhi K.C. beat Telugu Titans ( 37,29)'}, {'id': 1789, 'result': 'T', 'prev_position': None, 'date': '2019-09-23', 'teama_id': 2, 'teama_short_name': 'Delhi', 'teama_score': 39, 'teamb_id': 1, 'teamb_short_name': 'Bengaluru', 'teamb_score': 39, 'post_match_position': None, 'match_result': 'Match Tied'}, {'id': 1792, 'result': 'W', 'prev_position': None, 'date': '2019-09-26', 'teama_id': 6, 'teama_short_name': 'Patna', 'teama_score': 39, 'teamb_id': 2, 'teamb_short_name': 'Delhi', 'teamb_score': 43, 'post_match_position': None, 'match_result': 'Dabang Delhi K.C. beat Patna Pirates ( 43,39)'}, {'id': 1797, 'result': 'W', 'prev_position': None, 'date': '2019-09-29', 'teama_id': 7, 'teama_short_name': 'Pune', 'teama_score': 40, 'teamb_id': 2, 'teamb_short_name': 'Delhi', 'teamb_score': 60, 'post_match_position': None, 'match_result': 'Dabang Delhi K.C. beat Puneri Paltan ( 60,40)'}]",Season 7
4,Bengal Warriors,Bengal,2,,,19,12,4,3,3,0,86,86,73,73,0,0,0,0,True,0,"[{'id': 1691, 'result': 'W', 'prev_position': None, 'date': '2019-07-24', 'teama_id': 30, 'teama_short_name': 'UP', 'teama_score': 17, 'teamb_id': 4, 'teamb_short_name': 'Bengal', 'teamb_score': 48, 'post_match_position': None, 'match_result': 'Bengal Warriors beat U.P. Yoddha ( 48,17)'}, {'id': 1697, 'result': 'L', 'prev_position': None, 'date': '2019-07-27', 'teama_id': 3, 'teama_short_name': 'Jaipur', 'teama_score': 27, 'teamb_id': 4, 'teamb_short_name': 'Bengal', 'teamb_score': 25, 'post_match_position': None, 'match_result': 'Jaipur Pink Panthers beat Bengal Warriors ( 27,25)'}, {'id': 1701, 'result': 'W', 'prev_position': None, 'date': '2019-07-29', 'teama_id': 4, 'teama_short_name': 'Bengal', 'teama_score': 43, 'teamb_id': 7, 'teamb_short_name': 'Pune', 'teamb_score': 23, 'post_match_position': None, 'match_result': 'Bengal Warriors beat Puneri Paltan ( 43,23)'}, {'id': 1708, 'result': 'L', 'prev_position': None, 'date': '2019-08-03', 'teama_id': 4, 'teama_short_name': 'Bengal', 'teama_score': 42, 'teamb_id': 1, 'teamb_short_name': 'Bengaluru', 'teamb_score': 43, 'post_match_position': None, 'match_result': 'Bengaluru Bulls beat Bengal Warriors ( 43,42)'}, {'id': 1716, 'result': 'W', 'prev_position': None, 'date': '2019-08-09', 'teama_id': 4, 'teama_short_name': 'Bengal', 'teama_score': 32, 'teamb_id': 5, 'teamb_short_name': 'Mumbai', 'teamb_score': 30, 'post_match_position': None, 'match_result': 'Bengal Warriors beat U Mumba ( 32,30)'}, {'id': 1722, 'result': 'T', 'prev_position': None, 'date': '2019-08-12', 'teama_id': 4, 'teama_short_name': 'Bengal', 'teama_score': 29, 'teamb_id': 8, 'teamb_short_name': 'Hyderabad', 'teamb_score': 29, 'post_match_position': None, 'match_result': 'Match Tied'}, {'id': 1725, 'result': 'W', 'prev_position': None, 'date': '2019-08-14', 'teama_id': 31, 'teama_short_name': 'Gujarat', 'teama_score': 26, 'teamb_id': 4, 'teamb_short_name': 'Bengal', 'teamb_score': 28, 'post_match_position': None, 'match_result': 'Bengal Warriors beat Gujarat Fortunegiants ( 28,26)'}, {'id': 1730, 'result': 'T', 'prev_position': None, 'date': '2019-08-17', 'teama_id': 4, 'teama_short_name': 'Bengal', 'teama_score': 30, 'teamb_id': 2, 'teamb_short_name': 'Delhi', 'teamb_score': 30, 'post_match_position': None, 'match_result': 'Match Tied'}, {'id': 1737, 'result': 'W', 'prev_position': None, 'date': '2019-08-22', 'teama_id': 4, 'teama_short_name': 'Bengal', 'teama_score': 35, 'teamb_id': 6, 'teamb_short_name': 'Patna', 'teamb_score': 26, 'post_match_position': None, 'match_result': 'Bengal Warriors beat Patna Pirates ( 35,26)'}, {'id': 1744, 'result': 'L', 'prev_position': None, 'date': '2019-08-26', 'teama_id': 4, 'teama_short_name': 'Bengal', 'teama_score': 33, 'teamb_id': 28, 'teamb_short_name': 'Haryana', 'teamb_score': 36, 'post_match_position': None, 'match_result': 'Haryana Steelers beat Bengal Warriors ( 36,33)'}, {'id': 1748, 'result': 'W', 'prev_position': None, 'date': '2019-08-29', 'teama_id': 4, 'teama_short_name': 'Bengal', 'teama_score': 35, 'teamb_id': 29, 'teamb_short_name': 'Tamil Nadu', 'teamb_score': 26, 'post_match_position': None, 'match_result': 'Bengal Warriors beat Tamil Thalaivas ( 35,26)'}, {'id': 1753, 'result': 'L', 'prev_position': None, 'date': '2019-09-01', 'teama_id': 30, 'teama_short_name': 'UP', 'teama_score': 32, 'teamb_id': 4, 'teamb_short_name': 'Bengal', 'teamb_score': 29, 'post_match_position': None, 'match_result': 'U.P. Yoddha beat Bengal Warriors ( 32,29)'}, {'id': 1762, 'result': 'T', 'prev_position': None, 'date': '2019-09-07', 'teama_id': 4, 'teama_short_name': 'Bengal', 'teama_score': 25, 'teamb_id': 31, 'teamb_short_name': 'Gujarat', 'teamb_score': 25, 'post_match_position': None, 'match_result': 'Match Tied'}, {'id': 1765, 'result': 'W', 'prev_position': None, 'date': '2019-09-08', 'teama_id': 4, 'teama_short_name': 'Bengal', 'teama_score': 42, 'teamb_id': 7, 'teamb_short_name': 'Pune', 'teamb_score': 39, 'post_match_position': None, 'match_result': 'Bengal Warriors beat Puneri Paltan ( 42,39)'}, {'id': 1769, 'result': 'W', 'prev_position': None, 'date': '2019-09-11', 'teama_id': 4, 'teama_short_name': 'Bengal', 'teama_score': 29, 'teamb_id': 5, 'teamb_short_name': 'Mumbai', 'teamb_score': 26, 'post_match_position': None, 'match_result': 'Bengal Warriors beat U Mumba ( 29,26)'}, {'id': 1772, 'result': 'W', 'prev_position': None, 'date': '2019-09-12', 'teama_id': 4, 'teama_short_name': 'Bengal', 'teama_score': 42, 'teamb_id': 1, 'teamb_short_name': 'Bengaluru', 'teamb_score': 40, 'post_match_position': None, 'match_result': 'Bengal Warriors beat Bengaluru Bulls ( 42,40)'}, {'id': 1781, 'result': 'W', 'prev_position': None, 'date': '2019-09-19', 'teama_id': 4, 'teama_short_name': 'Bengal', 'teama_score': 48, 'teamb_id': 28, 'teamb_short_name': 'Haryana', 'teamb_score': 36, 'post_match_position': None, 'match_result': 'Bengal Warriors beat Haryana Steelers ( 48,36)'}, {'id': 1787, 'result': 'W', 'prev_position': None, 'date': '2019-09-22', 'teama_id': 3, 'teama_short_name': 'Jaipur', 'teama_score': 40, 'teamb_id': 4, 'teamb_short_name': 'Bengal', 'teamb_score': 41, 'post_match_position': None, 'match_result': 'Bengal Warriors beat Jaipur Pink Panthers ( 41,40)'}, {'id': 1790, 'result': 'W', 'prev_position': None, 'date': '2019-09-25', 'teama_id': 8, 'teama_short_name': 'Hyderabad', 'teama_score': 39, 'teamb_id': 4, 'teamb_short_name': 'Bengal', 'teamb_score': 40, 'post_match_position': None, 'match_result': 'Bengal Warriors beat Telugu Titans ( 40,39)'}]",Season 7
28,Haryana Steelers,Haryana,3,,,19,12,6,1,1,0,24,24,65,65,0,0,0,0,True,0,"[{'id': 1690, 'result': 'W', 'prev_position': None, 'date': '2019-07-22', 'teama_id': 7, 'teama_short_name': 'Pune', 'teama_score': 24, 'teamb_id': 28, 'teamb_short_name': 'Haryana', 'teamb_score': 34, 'post_match_position': None, 'match_result': 'Haryana Steelers beat Puneri Paltan ( 34,24)'}, {'id': 1698, 'result': 'L', 'prev_position': None, 'date': '2019-07-28', 'teama_id': 2, 'teama_short_name': 'Delhi', 'teama_score': 41, 'teamb_id': 28, 'teamb_short_name': 'Haryana', 'teamb_score': 21, 'post_match_position': None, 'match_result': 'Dabang Delhi K.C. beat Haryana Steelers ( 41,21)'}, {'id': 1702, 'result': 'L', 'prev_position': None, 'date': '2019-07-31', 'teama_id': 28, 'teama_short_name': 'Haryana', 'teama_score': 21, 'teamb_id': 3, 'teamb_short_name': 'Jaipur', 'teamb_score': 37, 'post_match_position': None, 'match_result': 'Jaipur Pink Panthers beat Haryana Steelers ( 37,21)'}, {'id': 1709, 'result': 'L', 'prev_position': None, 'date': '2019-08-04', 'teama_id': 28, 'teama_short_name': 'Haryana', 'teama_score': 28, 'teamb_id': 29, 'teamb_short_name': 'Tamil Nadu', 'teamb_score': 35, 'post_match_position': None, 'match_result': 'Tamil Thalaivas beat Haryana Steelers ( 35,28)'}, {'id': 1714, 'result': 'W', 'prev_position': None, 'date': '2019-08-07', 'teama_id': 6, 'teama_short_name': 'Patna', 'teama_score': 26, 'teamb_id': 28, 'teamb_short_name': 'Haryana', 'teamb_score': 35, 'post_match_position': None, 'match_result': 'Haryana Steelers beat Patna Pirates ( 35,26)'}, {'id': 1720, 'result': 'W', 'prev_position': None, 'date': '2019-08-11', 'teama_id': 1, 'teama_short_name': 'Bengaluru', 'teama_score': 30, 'teamb_id': 28, 'teamb_short_name': 'Haryana', 'teamb_score': 33, 'post_match_position': None, 'match_result': 'Haryana Steelers beat Bengaluru Bulls ( 33,30)'}, {'id': 1724, 'result': 'W', 'prev_position': None, 'date': '2019-08-14', 'teama_id': 30, 'teama_short_name': 'UP', 'teama_score': 33, 'teamb_id': 28, 'teamb_short_name': 'Haryana', 'teamb_score': 36, 'post_match_position': None, 'match_result': 'Haryana Steelers beat U.P. Yoddha ( 36,33)'}, {'id': 1731, 'result': 'L', 'prev_position': None, 'date': '2019-08-18', 'teama_id': 28, 'teama_short_name': 'Haryana', 'teama_score': 29, 'teamb_id': 8, 'teamb_short_name': 'Hyderabad', 'teamb_score': 40, 'post_match_position': None, 'match_result': 'Telugu Titans beat Haryana Steelers ( 40,29)'}, {'id': 1733, 'result': 'W', 'prev_position': None, 'date': '2019-08-19', 'teama_id': 5, 'teama_short_name': 'Mumbai', 'teama_score': 27, 'teamb_id': 28, 'teamb_short_name': 'Haryana', 'teamb_score': 30, 'post_match_position': None, 'match_result': 'Haryana Steelers beat U Mumba ( 30,27)'}, {'id': 1744, 'result': 'W', 'prev_position': None, 'date': '2019-08-26', 'teama_id': 4, 'teama_short_name': 'Bengal', 'teama_score': 33, 'teamb_id': 28, 'teamb_short_name': 'Haryana', 'teamb_score': 36, 'post_match_position': None, 'match_result': 'Haryana Steelers beat Bengal Warriors ( 36,33)'}, {'id': 1746, 'result': 'W', 'prev_position': None, 'date': '2019-08-28', 'teama_id': 31, 'teama_short_name': 'Gujarat', 'teama_score': 25, 'teamb_id': 28, 'teamb_short_name': 'Haryana', 'teamb_score': 41, 'post_match_position': None, 'match_result': 'Haryana Steelers beat Gujarat Fortunegiants ( 41,25)'}, {'id': 1755, 'result': 'W', 'prev_position': None, 'date': '2019-09-02', 'teama_id': 7, 'teama_short_name': 'Pune', 'teama_score': 27, 'teamb_id': 28, 'teamb_short_name': 'Haryana', 'teamb_score': 41, 'post_match_position': None, 'match_result': 'Haryana Steelers beat Puneri Paltan ( 41,27)'}, {'id': 1763, 'result': 'W', 'prev_position': None, 'date': '2019-09-07', 'teama_id': 2, 'teama_short_name': 'Delhi', 'teama_score': 25, 'teamb_id': 28, 'teamb_short_name': 'Haryana', 'teamb_score': 47, 'post_match_position': None, 'match_result': 'Haryana Steelers beat Dabang Delhi K.C. ( 47,25)'}, {'id': 1768, 'result': 'T', 'prev_position': None, 'date': '2019-09-11', 'teama_id': 28, 'teama_short_name': 'Haryana', 'teama_score': 32, 'teamb_id': 3, 'teamb_short_name': 'Jaipur', 'teamb_score': 32, 'post_match_position': None, 'match_result': 'Match Tied'}, {'id': 1774, 'result': 'W', 'prev_position': None, 'date': '2019-09-14', 'teama_id': 29, 'teama_short_name': 'Tamil Nadu', 'teama_score': 35, 'teamb_id': 28, 'teamb_short_name': 'Haryana', 'teamb_score': 43, 'post_match_position': None, 'match_result': 'Haryana Steelers beat Tamil Thalaivas ( 43,35)'}, {'id': 1781, 'result': 'L', 'prev_position': None, 'date': '2019-09-19', 'teama_id': 4, 'teama_short_name': 'Bengal', 'teama_score': 48, 'teamb_id': 28, 'teamb_short_name': 'Haryana', 'teamb_score': 36, 'post_match_position': None, 'match_result': 'Bengal Warriors beat Haryana Steelers ( 48,36)'}, {'id': 1788, 'result': 'W', 'prev_position': None, 'date': '2019-09-23', 'teama_id': 6, 'teama_short_name': 'Patna', 'teama_score': 34, 'teamb_id': 28, 'teamb_short_name': 'Haryana', 'teamb_score': 39, 'post_match_position': None, 'match_result': 'Haryana Steelers beat Patna Pirates ( 39,34)'}, {'id': 1795, 'result': 'L', 'prev_position': None, 'date': '2019-09-28', 'teama_id': 28, 'teama_short_name': 'Haryana', 'teama_score': 30, 'teamb_id': 30, 'teamb_short_name': 'UP', 'teamb_score': 37, 'post_match_position': None, 'match_result': 'U.P. Yoddha beat Haryana Steelers ( 37,30)'}, {'id': 1798, 'result': 'W', 'prev_position': None, 'date': '2019-09-29', 'teama_id': 28, 'teama_short_name': 'Haryana', 'teama_score': 38, 'teamb_id': 31, 'teamb_short_name': 'Gujarat', 'teamb_score': 37, 'post_match_position': None, 'match_result': 'Haryana Steelers beat Gujarat Fortunegiants ( 38,37)'}]",Season 7
1,Bengaluru Bulls,Bengaluru,4,,,19,10,8,1,1,0,12,12,58,58,0,0,0,0,False,0,"[{'id': 1686, 'result': 'W', 'prev_position': None, 'date': '2019-07-20', 'teama_id': 1, 'teama_short_name': 'Bengaluru', 'teama_score': 34, 'teamb_id': 6, 'teamb_short_name': 'Patna', 'teamb_score': 32, 'post_match_position': None, 'match_result': 'Bengaluru Bulls beat Patna Pirates ( 34,32)'}, {'id': 1687, 'result': 'L', 'prev_position': None, 'date': '2019-07-21', 'teama_id': 1, 'teama_short_name': 'Bengaluru', 'teama_score': 24, 'teamb_id': 31, 'teamb_short_name': 'Gujarat', 'teamb_score': 42, 'post_match_position': None, 'match_result': 'Gujarat Fortunegiants beat Bengaluru Bulls ( 42,24)'}, {'id': 1699, 'result': 'W', 'prev_position': None, 'date': '2019-07-28', 'teama_id': 5, 'teama_short_name': 'Mumbai', 'teama_score': 26, 'teamb_id': 1, 'teamb_short_name': 'Bengaluru', 'teamb_score': 30, 'post_match_position': None, 'match_result': 'Bengaluru Bulls beat U Mumba ( 30,26)'}, {'id': 1708, 'result': 'W', 'prev_position': None, 'date': '2019-08-03', 'teama_id': 4, 'teama_short_name': 'Bengal', 'teama_score': 42, 'teamb_id': 1, 'teamb_short_name': 'Bengaluru', 'teamb_score': 43, 'post_match_position': None, 'match_result': 'Bengaluru Bulls beat Bengal Warriors ( 43,42)'}, {'id': 1715, 'result': 'W', 'prev_position': None, 'date': '2019-08-08', 'teama_id': 8, 'teama_short_name': 'Hyderabad', 'teama_score': 26, 'teamb_id': 1, 'teamb_short_name': 'Bengaluru', 'teamb_score': 47, 'post_match_position': None, 'match_result': 'Bengaluru Bulls beat Telugu Titans ( 47,26)'}, {'id': 1720, 'result': 'L', 'prev_position': None, 'date': '2019-08-11', 'teama_id': 1, 'teama_short_name': 'Bengaluru', 'teama_score': 30, 'teamb_id': 28, 'teamb_short_name': 'Haryana', 'teamb_score': 33, 'post_match_position': None, 'match_result': 'Haryana Steelers beat Bengaluru Bulls ( 33,30)'}, {'id': 1723, 'result': 'L', 'prev_position': None, 'date': '2019-08-12', 'teama_id': 30, 'teama_short_name': 'UP', 'teama_score': 35, 'teamb_id': 1, 'teamb_short_name': 'Bengaluru', 'teamb_score': 33, 'post_match_position': None, 'match_result': 'U.P. Yoddha beat Bengaluru Bulls ( 35,33)'}, {'id': 1729, 'result': 'W', 'prev_position': None, 'date': '2019-08-17', 'teama_id': 29, 'teama_short_name': 'Tamil Nadu', 'teama_score': 21, 'teamb_id': 1, 'teamb_short_name': 'Bengaluru', 'teamb_score': 32, 'post_match_position': None, 'match_result': 'Bengaluru Bulls beat Tamil Thalaivas ( 32,21)'}, {'id': 1735, 'result': 'L', 'prev_position': None, 'date': '2019-08-21', 'teama_id': 7, 'teama_short_name': 'Pune', 'teama_score': 31, 'teamb_id': 1, 'teamb_short_name': 'Bengaluru', 'teamb_score': 23, 'post_match_position': None, 'match_result': 'Puneri Paltan beat Bengaluru Bulls ( 31,23)'}, {'id': 1740, 'result': 'L', 'prev_position': None, 'date': '2019-08-24', 'teama_id': 2, 'teama_short_name': 'Delhi', 'teama_score': 33, 'teamb_id': 1, 'teamb_short_name': 'Bengaluru', 'teamb_score': 31, 'post_match_position': None, 'match_result': 'Dabang Delhi K.C. beat Bengaluru Bulls ( 33,31)'}, {'id': 1742, 'result': 'W', 'prev_position': None, 'date': '2019-08-25', 'teama_id': 3, 'teama_short_name': 'Jaipur', 'teama_score': 30, 'teamb_id': 1, 'teamb_short_name': 'Bengaluru', 'teamb_score': 41, 'post_match_position': None, 'match_result': 'Bengaluru Bulls beat Jaipur Pink Panthers ( 41,30)'}, {'id': 1751, 'result': 'L', 'prev_position': None, 'date': '2019-08-31', 'teama_id': 1, 'teama_short_name': 'Bengaluru', 'teama_score': 23, 'teamb_id': 31, 'teamb_short_name': 'Gujarat', 'teamb_score': 32, 'post_match_position': None, 'match_result': 'Gujarat Fortunegiants beat Bengaluru Bulls ( 32,23)'}, {'id': 1754, 'result': 'W', 'prev_position': None, 'date': '2019-09-01', 'teama_id': 1, 'teama_short_name': 'Bengaluru', 'teama_score': 33, 'teamb_id': 29, 'teamb_short_name': 'Tamil Nadu', 'teamb_score': 27, 'post_match_position': None, 'match_result': 'Bengaluru Bulls beat Tamil Thalaivas ( 33,27)'}, {'id': 1758, 'result': 'W', 'prev_position': None, 'date': '2019-09-04', 'teama_id': 1, 'teama_short_name': 'Bengaluru', 'teama_score': 40, 'teamb_id': 6, 'teamb_short_name': 'Patna', 'teamb_score': 39, 'post_match_position': None, 'match_result': 'Bengaluru Bulls beat Patna Pirates ( 40,39)'}, {'id': 1761, 'result': 'W', 'prev_position': None, 'date': '2019-09-06', 'teama_id': 1, 'teama_short_name': 'Bengaluru', 'teama_score': 40, 'teamb_id': 8, 'teamb_short_name': 'Hyderabad', 'teamb_score': 39, 'post_match_position': None, 'match_result': 'Bengaluru Bulls beat Telugu Titans ( 40,39)'}, {'id': 1772, 'result': 'L', 'prev_position': None, 'date': '2019-09-12', 'teama_id': 4, 'teama_short_name': 'Bengal', 'teama_score': 42, 'teamb_id': 1, 'teamb_short_name': 'Bengaluru', 'teamb_score': 40, 'post_match_position': None, 'match_result': 'Bengal Warriors beat Bengaluru Bulls ( 42,40)'}, {'id': 1783, 'result': 'L', 'prev_position': None, 'date': '2019-09-20', 'teama_id': 7, 'teama_short_name': 'Pune', 'teama_score': 42, 'teamb_id': 1, 'teamb_short_name': 'Bengaluru', 'teamb_score': 38, 'post_match_position': None, 'match_result': 'Puneri Paltan beat Bengaluru Bulls ( 42,38)'}, {'id': 1789, 'result': 'T', 'prev_position': None, 'date': '2019-09-23', 'teama_id': 2, 'teama_short_name': 'Delhi', 'teama_score': 39, 'teamb_id': 1, 'teamb_short_name': 'Bengaluru', 'teamb_score': 39, 'post_match_position': None, 'match_result': 'Match Tied'}, {'id': 1793, 'result': 'W', 'prev_position': None, 'date': '2019-09-27', 'teama_id': 5, 'teama_short_name': 'Mumbai', 'teama_score': 33, 'teamb_id': 1, 'teamb_short_name': 'Bengaluru', 'teamb_score': 35, 'post_match_position': None, 'match_result': 'Bengaluru Bulls beat U Mumba ( 35,33)'}]",Season 7
