team_id,team_name,team_short_name,position,prev_position,position_status,played,wins,lost,tied,draws,noresult,score_diff,points_conceded,points_scored,points,away_wins,away_points_conceded,away_points_scored,home_wins,is_qualified,trump_matches_won,match_result,season
31,Gujarat Fortunegiants,Gujarat,1,,,22,15,4,3,3,0,126,126,87,87,0,0,0,0,True,0,"[{'id': 292, 'result': 'W', 'prev_position': None, 'date': '2017-08-01', 'teama_id': 31, 'teama_short_name': 'Gujarat', 'teama_score': 26, 'teamb_id': 2, 'teamb_short_name': 'Delhi', 'teamb_score': 20, 'post_match_position': None, 'match_result': 'Gujarat Fortunegiants beat Dabang Delhi K.C. ( 26,20)'}, {'id': 294, 'result': 'T', 'prev_position': None, 'date': '2017-08-02', 'teama_id': 31, 'teama_short_name': 'Gujarat', 'teama_score': 27, 'teamb_id': 28, 'teamb_short_name': 'Haryana', 'teamb_score': 27, 'post_match_position': None, 'match_result': 'Match Tied'}, {'id': 303, 'result': 'L', 'prev_position': None, 'date': '2017-08-08', 'teama_id': 31, 'teama_short_name': 'Gujarat', 'teama_score': 20, 'teamb_id': 28, 'teamb_short_name': 'Haryana', 'teamb_score': 32, 'post_match_position': None, 'match_result': 'Haryana Steelers beat Gujarat Fortunegiants ( 32,20)'}, {'id': 308, 'result': 'W', 'prev_position': None, 'date': '2017-08-11', 'teama_id': 31, 'teama_short_name': 'Gujarat', 'teama_score': 39, 'teamb_id': 5, 'teamb_short_name': 'Mumbai', 'teamb_score': 21, 'post_match_position': None, 'match_result': 'Gujarat Fortunegiants beat U Mumba ( 39,21)'}, {'id': 310, 'result': 'W', 'prev_position': None, 'date': '2017-08-12', 'teama_id': 31, 'teama_short_name': 'Gujarat', 'teama_score': 29, 'teamb_id': 2, 'teamb_short_name': 'Delhi', 'teamb_score': 25, 'post_match_position': None, 'match_result': 'Gujarat Fortunegiants beat Dabang Delhi K.C. ( 29,25)'}, {'id': 312, 'result': 'W', 'prev_position': None, 'date': '2017-08-13', 'teama_id': 31, 'teama_short_name': 'Gujarat', 'teama_score': 27, 'teamb_id': 3, 'teamb_short_name': 'Jaipur', 'teamb_score': 20, 'post_match_position': None, 'match_result': 'Gujarat Fortunegiants beat Jaipur Pink Panthers ( 27,20)'}, {'id': 314, 'result': 'W', 'prev_position': None, 'date': '2017-08-15', 'teama_id': 31, 'teama_short_name': 'Gujarat', 'teama_score': 27, 'teamb_id': 1, 'teamb_short_name': 'Bengaluru', 'teamb_score': 24, 'post_match_position': None, 'match_result': 'Gujarat Fortunegiants beat Bengaluru Bulls ( 27,24)'}, {'id': 316, 'result': 'W', 'prev_position': None, 'date': '2017-08-16', 'teama_id': 31, 'teama_short_name': 'Gujarat', 'teama_score': 29, 'teamb_id': 8, 'teamb_short_name': 'Hyderabad', 'teamb_score': 19, 'post_match_position': None, 'match_result': 'Gujarat Fortunegiants beat Telugu Titans ( 29,19)'}, {'id': 318, 'result': 'T', 'prev_position': None, 'date': '2017-08-17', 'teama_id': 31, 'teama_short_name': 'Gujarat', 'teama_score': 26, 'teamb_id': 4, 'teamb_short_name': 'Bengal', 'teamb_score': 26, 'post_match_position': None, 'match_result': 'Match Tied'}, {'id': 325, 'result': 'W', 'prev_position': None, 'date': '2017-08-22', 'teama_id': 31, 'teama_short_name': 'Gujarat', 'teama_score': 35, 'teamb_id': 7, 'teamb_short_name': 'Pune', 'teamb_score': 21, 'post_match_position': None, 'match_result': 'Gujarat Fortunegiants beat Puneri Paltan ( 35,21)'}, {'id': 342, 'result': 'L', 'prev_position': None, 'date': '2017-09-02', 'teama_id': 31, 'teama_short_name': 'Gujarat', 'teama_score': 36, 'teamb_id': 28, 'teamb_short_name': 'Haryana', 'teamb_score': 42, 'post_match_position': None, 'match_result': 'Haryana Steelers beat Gujarat Fortunegiants ( 42,36)'}, {'id': 344, 'result': 'L', 'prev_position': None, 'date': '2017-09-03', 'teama_id': 31, 'teama_short_name': 'Gujarat', 'teama_score': 25, 'teamb_id': 3, 'teamb_short_name': 'Jaipur', 'teamb_score': 31, 'post_match_position': None, 'match_result': 'Jaipur Pink Panthers beat Gujarat Fortunegiants ( 31,25)'}, {'id': 353, 'result': 'T', 'prev_position': None, 'date': '2017-09-08', 'teama_id': 31, 'teama_short_name': 'Gujarat', 'teama_score': 30, 'teamb_id': 30, 'teamb_short_name': 'UP', 'teamb_score': 30, 'post_match_position': None, 'match_result': 'Match Tied'}, {'id': 364, 'result': 'W', 'prev_position': None, 'date': '2017-09-15', 'teama_id': 5, 'teama_short_name': 'Mumbai', 'teama_score': 28, 'teamb_id': 31, 'teamb_short_name': 'Gujarat', 'teamb_score': 39, 'post_match_position': None, 'match_result': 'Gujarat Fortunegiants beat U Mumba ( 39,28)'}, {'id': 337, 'result': 'W', 'prev_position': None, 'date': '2017-09-20', 'teama_id': 5, 'teama_short_name': 'Mumbai', 'teama_score': 23, 'teamb_id': 31, 'teamb_short_name': 'Gujarat', 'teamb_score': 45, 'post_match_position': None, 'match_result': 'Gujarat Fortunegiants beat U Mumba ( 45,23)'}, {'id': 379, 'result': 'L', 'prev_position': None, 'date': '2017-09-26', 'teama_id': 31, 'teama_short_name': 'Gujarat', 'teama_score': 34, 'teamb_id': 29, 'teamb_short_name': 'Tamil Nadu', 'teamb_score': 35, 'post_match_position': None, 'match_result': 'Tamil Thalaivas beat Gujarat Fortunegiants ( 35,34)'}, {'id': 386, 'result': 'W', 'prev_position': None, 'date': '2017-09-29', 'teama_id': 31, 'teama_short_name': 'Gujarat', 'teama_score': 30, 'teamb_id': 6, 'teamb_short_name': 'Patna', 'teamb_score': 29, 'post_match_position': None, 'match_result': 'Gujarat Fortunegiants beat Patna Pirates ( 30,29)'}, {'id': 391, 'result': 'W', 'prev_position': None, 'date': '2017-10-03', 'teama_id': 2, 'teama_short_name': 'Delhi', 'teama_score': 22, 'teamb_id': 31, 'teamb_short_name': 'Gujarat', 'teamb_score': 42, 'post_match_position': None, 'match_result': 'Gujarat Fortunegiants beat Dabang Delhi K.C. ( 42,22)'}, {'id': 396, 'result': 'W', 'prev_position': None, 'date': '2017-10-06', 'teama_id': 3, 'teama_short_name': 'Jaipur', 'teama_score': 23, 'teamb_id': 31, 'teamb_short_name': 'Gujarat', 'teamb_score': 29, 'post_match_position': None, 'match_result': 'Gujarat Fortunegiants beat Jaipur Pink Panthers ( 29,23)'}, {'id': 400, 'result': 'W', 'prev_position': None, 'date': '2017-10-08', 'teama_id': 31, 'teama_short_name': 'Gujarat', 'teama_score': 33, 'teamb_id': 6, 'teamb_short_name': 'Patna', 'teamb_score': 29, 'post_match_position': None, 'match_result': 'Gujarat Fortunegiants beat Patna Pirates ( 33,29)'}, {'id': 407, 'result': 'W', 'prev_position': None, 'date': '2017-10-13', 'teama_id': 7, 'teama_short_name': 'Pune', 'teama_score': 20, 'teamb_id': 31, 'teamb_short_name': 'Gujarat', 'teamb_score': 44, 'post_match_position': None, 'match_result': 'Gujarat Fortunegiants beat Puneri Paltan ( 44,20)'}, {'id': 417, 'result': 'W', 'prev_position': None, 'date': '2017-10-20', 'teama_id': 7, 'teama_short_name': 'Pune', 'teama_score': 22, 'teamb_id': 31, 'teamb_short_name': 'Gujarat', 'teamb_score': 23, 'post_match_position': None, 'match_result': 'Gujarat Fortunegiants beat Puneri Paltan ( 23,22)'}, {'id': 420, 'result': 'W', 'prev_position': None, 'date': '2017-10-24', 'teama_id': 31, 'teama_short_name': 'Gujarat', 'teama_score': 42, 'teamb_id': 4, 'teamb_short_name': 'Bengal', 'teamb_score': 17, 'post_match_position': None, 'match_result': 'Gujarat Fortunegiants beat Bengal Warriors ( 42,17)'}, {'id': 423, 'result': 'L', 'prev_position': None, 'date': '2017-10-28', 'teama_id': 31, 'teama_short_name': 'Gujarat', 'teama_score': 38, 'teamb_id': 6, 'teamb_short_name': 'Patna', 'teamb_score': 55, 'post_match_position': None, 'match_result': 'Patna Pirates beat Gujarat Fortunegiants ( 55,38)'}]",Season 5
7,Puneri Paltan,Pune,2,,,22,15,7,0,0,0,91,91,80,80,0,0,0,0,True,0,"[{'id': 287, 'result': 'W', 'prev_position': None, 'date': '2017-07-28', 'teama_id': 5, 'teama_short_name': 'Mumbai', 'teama_score': 21, 'teamb_id': 7, 'teamb_short_name': 'Pune', 'teamb_score': 33, 'post_match_position': None, 'match_result': 'Puneri Paltan beat U Mumba ( 33,21)'}, {'id': 298, 'result': 'W', 'prev_position': None, 'date': '2017-08-04', 'teama_id': 7, 'teama_short_name': 'Pune', 'teama_score': 26, 'teamb_id': 2, 'teamb_short_name': 'Delhi', 'teamb_score': 21, 'post_match_position': None, 'match_result': 'Puneri Paltan beat Dabang Delhi K.C. ( 26,21)'}, {'id': 306, 'result': 'L', 'prev_position': None, 'date': '2017-08-10', 'teama_id': 7, 'teama_short_name': 'Pune', 'teama_score': 28, 'teamb_id': 3, 'teamb_short_name': 'Jaipur', 'teamb_score': 30, 'post_match_position': None, 'match_result': 'Jaipur Pink Panthers beat Puneri Paltan ( 30,28)'}, {'id': 313, 'result': 'W', 'prev_position': None, 'date': '2017-08-15', 'teama_id': 4, 'teama_short_name': 'Bengal', 'teama_score': 17, 'teamb_id': 7, 'teamb_short_name': 'Pune', 'teamb_score': 34, 'post_match_position': None, 'match_result': 'Puneri Paltan beat Bengal Warriors ( 34,17)'}, {'id': 323, 'result': 'W', 'prev_position': None, 'date': '2017-08-20', 'teama_id': 6, 'teama_short_name': 'Patna', 'teama_score': 42, 'teamb_id': 7, 'teamb_short_name': 'Pune', 'teamb_score': 47, 'post_match_position': None, 'match_result': 'Puneri Paltan beat Patna Pirates ( 47,42)'}, {'id': 325, 'result': 'L', 'prev_position': None, 'date': '2017-08-22', 'teama_id': 31, 'teama_short_name': 'Gujarat', 'teama_score': 35, 'teamb_id': 7, 'teamb_short_name': 'Pune', 'teamb_score': 21, 'post_match_position': None, 'match_result': 'Gujarat Fortunegiants beat Puneri Paltan ( 35,21)'}, {'id': 333, 'result': 'W', 'prev_position': None, 'date': '2017-08-26', 'teama_id': 5, 'teama_short_name': 'Mumbai', 'teama_score': 24, 'teamb_id': 7, 'teamb_short_name': 'Pune', 'teamb_score': 26, 'post_match_position': None, 'match_result': 'Puneri Paltan beat U Mumba ( 26,24)'}, {'id': 350, 'result': 'W', 'prev_position': None, 'date': '2017-09-07', 'teama_id': 8, 'teama_short_name': 'Hyderabad', 'teama_score': 37, 'teamb_id': 7, 'teamb_short_name': 'Pune', 'teamb_score': 42, 'post_match_position': None, 'match_result': 'Puneri Paltan beat Telugu Titans ( 42,37)'}, {'id': 356, 'result': 'L', 'prev_position': None, 'date': '2017-09-10', 'teama_id': 1, 'teama_short_name': 'Bengaluru', 'teama_score': 24, 'teamb_id': 7, 'teamb_short_name': 'Pune', 'teamb_score': 20, 'post_match_position': None, 'match_result': 'Bengaluru Bulls beat Puneri Paltan ( 24,20)'}, {'id': 361, 'result': 'W', 'prev_position': None, 'date': '2017-09-13', 'teama_id': 28, 'teama_short_name': 'Haryana', 'teama_score': 22, 'teamb_id': 7, 'teamb_short_name': 'Pune', 'teamb_score': 38, 'post_match_position': None, 'match_result': 'Puneri Paltan beat Haryana Steelers ( 38,22)'}, {'id': 369, 'result': 'W', 'prev_position': None, 'date': '2017-09-19', 'teama_id': 7, 'teama_short_name': 'Pune', 'teama_score': 37, 'teamb_id': 28, 'teamb_short_name': 'Haryana', 'teamb_score': 25, 'post_match_position': None, 'match_result': 'Puneri Paltan beat Haryana Steelers ( 37,25)'}, {'id': 376, 'result': 'W', 'prev_position': None, 'date': '2017-09-23', 'teama_id': 2, 'teama_short_name': 'Delhi', 'teama_score': 29, 'teamb_id': 7, 'teamb_short_name': 'Pune', 'teamb_score': 34, 'post_match_position': None, 'match_result': 'Puneri Paltan beat Dabang Delhi K.C. ( 34,29)'}, {'id': 385, 'result': 'W', 'prev_position': None, 'date': '2017-09-29', 'teama_id': 29, 'teama_short_name': 'Tamil Nadu', 'teama_score': 20, 'teamb_id': 7, 'teamb_short_name': 'Pune', 'teamb_score': 33, 'post_match_position': None, 'match_result': 'Puneri Paltan beat Tamil Thalaivas ( 33,20)'}, {'id': 387, 'result': 'W', 'prev_position': None, 'date': '2017-09-30', 'teama_id': 7, 'teama_short_name': 'Pune', 'teama_score': 34, 'teamb_id': 30, 'teamb_short_name': 'UP', 'teamb_score': 33, 'post_match_position': None, 'match_result': 'Puneri Paltan beat U.P. Yoddha ( 34,33)'}, {'id': 397, 'result': 'L', 'prev_position': None, 'date': '2017-10-06', 'teama_id': 7, 'teama_short_name': 'Pune', 'teama_score': 19, 'teamb_id': 4, 'teamb_short_name': 'Bengal', 'teamb_score': 25, 'post_match_position': None, 'match_result': 'Bengal Warriors beat Puneri Paltan ( 25,19)'}, {'id': 401, 'result': 'W', 'prev_position': None, 'date': '2017-10-08', 'teama_id': 3, 'teama_short_name': 'Jaipur', 'teama_score': 30, 'teamb_id': 7, 'teamb_short_name': 'Pune', 'teamb_score': 38, 'post_match_position': None, 'match_result': 'Puneri Paltan beat Jaipur Pink Panthers ( 38,30)'}, {'id': 407, 'result': 'L', 'prev_position': None, 'date': '2017-10-13', 'teama_id': 7, 'teama_short_name': 'Pune', 'teama_score': 20, 'teamb_id': 31, 'teamb_short_name': 'Gujarat', 'teamb_score': 44, 'post_match_position': None, 'match_result': 'Gujarat Fortunegiants beat Puneri Paltan ( 44,20)'}, {'id': 410, 'result': 'W', 'prev_position': None, 'date': '2017-10-14', 'teama_id': 7, 'teama_short_name': 'Pune', 'teama_score': 43, 'teamb_id': 5, 'teamb_short_name': 'Mumbai', 'teamb_score': 24, 'post_match_position': None, 'match_result': 'Puneri Paltan beat U Mumba ( 43,24)'}, {'id': 412, 'result': 'W', 'prev_position': None, 'date': '2017-10-15', 'teama_id': 7, 'teama_short_name': 'Pune', 'teama_score': 34, 'teamb_id': 2, 'teamb_short_name': 'Delhi', 'teamb_score': 31, 'post_match_position': None, 'match_result': 'Puneri Paltan beat Dabang Delhi K.C. ( 34,31)'}, {'id': 413, 'result': 'L', 'prev_position': None, 'date': '2017-10-17', 'teama_id': 7, 'teama_short_name': 'Pune', 'teama_score': 27, 'teamb_id': 28, 'teamb_short_name': 'Haryana', 'teamb_score': 31, 'post_match_position': None, 'match_result': 'Haryana Steelers beat Puneri Paltan ( 31,27)'}, {'id': 415, 'result': 'W', 'prev_position': None, 'date': '2017-10-18', 'teama_id': 7, 'teama_short_name': 'Pune', 'teama_score': 38, 'teamb_id': 3, 'teamb_short_name': 'Jaipur', 'teamb_score': 15, 'post_match_position': None, 'match_result': 'Puneri Paltan beat Jaipur Pink Panthers ( 38,15)'}, {'id': 417, 'result': 'L', 'prev_position': None, 'date': '2017-10-20', 'teama_id': 7, 'teama_short_name': 'Pune', 'teama_score': 22, 'teamb_id': 31, 'teamb_short_name': 'Gujarat', 'teamb_score': 23, 'post_match_position': None, 'match_result': 'Gujarat Fortunegiants beat Puneri Paltan ( 23,22)'}, {'id': 418, 'result': 'W', 'prev_position': None, 'date': '2017-10-23', 'teama_id': 7, 'teama_short_name': 'Pune', 'teama_score': 40, 'teamb_id': 30, 'teamb_short_name': 'UP', 'teamb_score': 38, 'post_match_position': None, 'match_result': 'Puneri Paltan beat U.P. Yoddha ( 40,38)'}, {'id': 421, 'result': 'L', 'prev_position': None, 'date': '2017-10-24', 'teama_id': 7, 'teama_short_name': 'Pune', 'teama_score': 32, 'teamb_id': 6, 'teamb_short_name': 'Patna', 'teamb_score': 42, 'post_match_position': None, 'match_result': 'Patna Pirates beat Puneri Paltan ( 42,32)'}]",Season 5
28,Haryana Steelers,Haryana,3,,,22,13,5,4,4,0,40,40,79,79,0,0,0,0,True,0,"[{'id': 290, 'result': 'L', 'prev_position': None, 'date': '2017-07-30', 'teama_id': 5, 'teama_short_name': 'Mumbai', 'teama_score': 29, 'teamb_id': 28, 'teamb_short_name': 'Haryana', 'teamb_score': 28, 'post_match_position': None, 'match_result': 'U Mumba beat Haryana Steelers ( 29,28)'}, {'id': 294, 'result': 'T', 'prev_position': None, 'date': '2017-08-02', 'teama_id': 31, 'teama_short_name': 'Gujarat', 'teama_score': 27, 'teamb_id': 28, 'teamb_short_name': 'Haryana', 'teamb_score': 27, 'post_match_position': None, 'match_result': 'Match Tied'}, {'id': 303, 'result': 'W', 'prev_position': None, 'date': '2017-08-08', 'teama_id': 31, 'teama_short_name': 'Gujarat', 'teama_score': 20, 'teamb_id': 28, 'teamb_short_name': 'Haryana', 'teamb_score': 32, 'post_match_position': None, 'match_result': 'Haryana Steelers beat Gujarat Fortunegiants ( 32,20)'}, {'id': 315, 'result': 'T', 'prev_position': None, 'date': '2017-08-16', 'teama_id': 28, 'teama_short_name': 'Haryana', 'teama_score': 25, 'teamb_id': 29, 'teamb_short_name': 'Tamil Nadu', 'teamb_score': 25, 'post_match_position': None, 'match_result': 'Match Tied'}, {'id': 322, 'result': 'W', 'prev_position': None, 'date': '2017-08-19', 'teama_id': 30, 'teama_short_name': 'UP', 'teama_score': 29, 'teamb_id': 28, 'teamb_short_name': 'Haryana', 'teamb_score': 36, 'post_match_position': None, 'match_result': 'Haryana Steelers beat U.P. Yoddha ( 36,29)'}, {'id': 327, 'result': 'W', 'prev_position': None, 'date': '2017-08-23', 'teama_id': 28, 'teama_short_name': 'Haryana', 'teama_score': 27, 'teamb_id': 2, 'teamb_short_name': 'Delhi', 'teamb_score': 25, 'post_match_position': None, 'match_result': 'Haryana Steelers beat Dabang Delhi K.C. ( 27,25)'}, {'id': 338, 'result': 'L', 'prev_position': None, 'date': '2017-08-30', 'teama_id': 5, 'teama_short_name': 'Mumbai', 'teama_score': 38, 'teamb_id': 28, 'teamb_short_name': 'Haryana', 'teamb_score': 32, 'post_match_position': None, 'match_result': 'U Mumba beat Haryana Steelers ( 38,32)'}, {'id': 342, 'result': 'W', 'prev_position': None, 'date': '2017-09-02', 'teama_id': 31, 'teama_short_name': 'Gujarat', 'teama_score': 36, 'teamb_id': 28, 'teamb_short_name': 'Haryana', 'teamb_score': 42, 'post_match_position': None, 'match_result': 'Haryana Steelers beat Gujarat Fortunegiants ( 42,36)'}, {'id': 347, 'result': 'W', 'prev_position': None, 'date': '2017-09-05', 'teama_id': 4, 'teama_short_name': 'Bengal', 'teama_score': 29, 'teamb_id': 28, 'teamb_short_name': 'Haryana', 'teamb_score': 36, 'post_match_position': None, 'match_result': 'Haryana Steelers beat Bengal Warriors ( 36,29)'}, {'id': 352, 'result': 'T', 'prev_position': None, 'date': '2017-09-08', 'teama_id': 28, 'teama_short_name': 'Haryana', 'teama_score': 41, 'teamb_id': 6, 'teamb_short_name': 'Patna', 'teamb_score': 41, 'post_match_position': None, 'match_result': 'Match Tied'}, {'id': 355, 'result': 'W', 'prev_position': None, 'date': '2017-09-09', 'teama_id': 28, 'teama_short_name': 'Haryana', 'teama_score': 38, 'teamb_id': 1, 'teamb_short_name': 'Bengaluru', 'teamb_score': 31, 'post_match_position': None, 'match_result': 'Haryana Steelers beat Bengaluru Bulls ( 38,31)'}, {'id': 357, 'result': 'L', 'prev_position': None, 'date': '2017-09-10', 'teama_id': 28, 'teama_short_name': 'Haryana', 'teama_score': 19, 'teamb_id': 8, 'teamb_short_name': 'Hyderabad', 'teamb_score': 37, 'post_match_position': None, 'match_result': 'Telugu Titans beat Haryana Steelers ( 37,19)'}, {'id': 359, 'result': 'W', 'prev_position': None, 'date': '2017-09-12', 'teama_id': 28, 'teama_short_name': 'Haryana', 'teama_score': 27, 'teamb_id': 2, 'teamb_short_name': 'Delhi', 'teamb_score': 24, 'post_match_position': None, 'match_result': 'Haryana Steelers beat Dabang Delhi K.C. ( 27,24)'}, {'id': 361, 'result': 'L', 'prev_position': None, 'date': '2017-09-13', 'teama_id': 28, 'teama_short_name': 'Haryana', 'teama_score': 22, 'teamb_id': 7, 'teamb_short_name': 'Pune', 'teamb_score': 38, 'post_match_position': None, 'match_result': 'Puneri Paltan beat Haryana Steelers ( 38,22)'}, {'id': 362, 'result': 'T', 'prev_position': None, 'date': '2017-09-14', 'teama_id': 28, 'teama_short_name': 'Haryana', 'teama_score': 27, 'teamb_id': 3, 'teamb_short_name': 'Jaipur', 'teamb_score': 27, 'post_match_position': None, 'match_result': 'Match Tied'}, {'id': 369, 'result': 'L', 'prev_position': None, 'date': '2017-09-19', 'teama_id': 7, 'teama_short_name': 'Pune', 'teama_score': 37, 'teamb_id': 28, 'teamb_short_name': 'Haryana', 'teamb_score': 25, 'post_match_position': None, 'match_result': 'Puneri Paltan beat Haryana Steelers ( 37,25)'}, {'id': 372, 'result': 'W', 'prev_position': None, 'date': '2017-09-21', 'teama_id': 3, 'teama_short_name': 'Jaipur', 'teama_score': 26, 'teamb_id': 28, 'teamb_short_name': 'Haryana', 'teamb_score': 30, 'post_match_position': None, 'match_result': 'Haryana Steelers beat Jaipur Pink Panthers ( 30,26)'}, {'id': 378, 'result': 'W', 'prev_position': None, 'date': '2017-09-24', 'teama_id': 2, 'teama_short_name': 'Delhi', 'teama_score': 24, 'teamb_id': 28, 'teamb_short_name': 'Haryana', 'teamb_score': 42, 'post_match_position': None, 'match_result': 'Haryana Steelers beat Dabang Delhi K.C. ( 42,24)'}, {'id': 393, 'result': 'W', 'prev_position': None, 'date': '2017-10-04', 'teama_id': 5, 'teama_short_name': 'Mumbai', 'teama_score': 30, 'teamb_id': 28, 'teamb_short_name': 'Haryana', 'teamb_score': 41, 'post_match_position': None, 'match_result': 'Haryana Steelers beat U Mumba ( 41,30)'}, {'id': 398, 'result': 'W', 'prev_position': None, 'date': '2017-10-07', 'teama_id': 28, 'teama_short_name': 'Haryana', 'teama_score': 32, 'teamb_id': 8, 'teamb_short_name': 'Hyderabad', 'teamb_score': 30, 'post_match_position': None, 'match_result': 'Haryana Steelers beat Telugu Titans ( 32,30)'}, {'id': 405, 'result': 'W', 'prev_position': None, 'date': '2017-10-11', 'teama_id': 3, 'teama_short_name': 'Jaipur', 'teama_score': 27, 'teamb_id': 28, 'teamb_short_name': 'Haryana', 'teamb_score': 37, 'post_match_position': None, 'match_result': 'Haryana Steelers beat Jaipur Pink Panthers ( 37,27)'}, {'id': 413, 'result': 'W', 'prev_position': None, 'date': '2017-10-17', 'teama_id': 7, 'teama_short_name': 'Pune', 'teama_score': 27, 'teamb_id': 28, 'teamb_short_name': 'Haryana', 'teamb_score': 31, 'post_match_position': None, 'match_result': 'Haryana Steelers beat Puneri Paltan ( 31,27)'}, {'id': 419, 'result': 'L', 'prev_position': None, 'date': '2017-10-23', 'teama_id': 6, 'teama_short_name': 'Patna', 'teama_score': 69, 'teamb_id': 28, 'teamb_short_name': 'Haryana', 'teamb_score': 30, 'post_match_position': None, 'match_result': 'Patna Pirates beat Haryana Steelers ( 69,30)'}]",Season 5
